id,p4,q4,p9,q9,v4
843,27.6525583,-2.309962035,3.347791883,35.56850657,0.968835649
844,12.57184896,20.59870479,-6.526084836,29.25953611,0.995675992
845,34.70124003,23.64447887,-26.82381679,-19.08562316,0.980518466
846,34.23858984,18.30824301,116.2098507,11.11012803,0.974690723
847,19.98306198,-20.73297215,105.2026316,-4.49605422,1.015625229
848,42.20763371,10.25591898,11.54674498,62.43564594,0.975346197
849,-2.804695029,-4.93582148,45.60277941,-35.42979845,1.032467843
850,38.54872393,21.94275056,83.30753309,19.50850503,0.972181478
851,8.789008462,-24.83126446,-12.15377618,63.6215963,0.984407168
852,39.96907945,23.96618538,33.03986124,61.66046677,0.976559778
853,0.820837088,31.17996735,18.56963504,-1.740668426,1.01908626
854,-0.333298591,-2.758050979,-2.108121195,44.72550529,1.008876202
855,41.68195024,-11.07748325,16.80911021,21.49264535,1.001311774
856,13.85669526,-20.52204567,6.309996469,-26.88089774,1.02304406
857,24.73852451,-20.34989418,65.65046362,67.30262312,1.016585166
858,32.63846307,28.96632961,135.6838376,11.48644179,0.982064561
859,8.746413793,-24.08589563,99.46339055,45.11958087,1.00734407
860,15.41082454,28.09406551,54.69362496,51.53867373,0.971433649
861,26.01203381,-3.361732937,46.02866216,0.988538591,1.01341365
862,13.19740921,10.81300739,6.026694434,-2.004577673,0.992060055
863,43.19027622,-20.2843526,-17.7151827,47.11324793,0.987348063
864,27.99246572,9.423682721,131.1290125,7.597430071,1.015757953
865,27.53285286,32.50307838,82.20083378,-36.84103675,1.022067358
866,-10.45471484,28.54603782,81.50091067,53.490487,0.981729529
867,-10.96669438,-0.697278282,98.00575728,0.260824044,0.993841905
868,-6.325076142,34.34580254,102.2444752,31.13568175,0.992634144
869,33.32133797,-17.99877556,20.0903473,-22.74693184,1.025138633
870,8.790335911,34.66427365,75.84712406,-47.8312147,0.997908216
871,39.90773882,-4.875863723,32.42736593,-16.67198615,1.016961321
872,20.26040698,31.54613969,133.5300309,-9.722489664,1.002031422
873,32.82521538,-6.764079502,14.77707732,52.20262096,0.98408449
874,26.69876368,25.23003889,-25.97049928,49.39672642,0.983385366
875,31.6731066,16.78456242,84.42623838,15.22903746,0.983748766
876,0.475979397,-10.74598388,62.06284724,14.67850623,0.99897074
877,15.59603626,-17.24821635,22.47652392,-36.89196276,1.028043461
878,9.631348072,9.304160188,96.93755049,20.7130833,1.00640148
879,41.10405792,11.81576221,81.40225532,57.56287208,0.997944245
880,35.77348425,-24.59877774,94.06720102,-10.42404682,1.040952373
881,-2.965433009,31.94592716,91.547752,2.528528912,0.988688864
882,11.02637482,3.430037637,112.8307079,-7.114493449,0.995373648
883,2.576571532,28.83699143,71.23163473,-8.379777398,0.998462459
884,-11.88584574,25.29855499,94.88688439,29.59933111,0.992094845
885,38.66384747,-5.244897223,137.1190535,-34.0759686,1.011785306
886,10.77133758,-24.49737543,-31.26227383,25.55552228,1.014339931
887,16.74234584,-1.710862755,51.91540573,-9.648861548,1.012185593
888,13.43097357,31.03432042,3.20857995,-33.60047349,0.977602802
889,35.4865926,-8.149428391,24.77143342,-38.43762675,1.031845942
890,12.84365772,33.31105423,110.9365773,49.5331957,0.984066721
891,-2.800151905,-19.03201107,5.160724195,-30.48468953,1.033540293
892,21.54604204,2.686670388,76.47156854,39.48756403,0.999087164
893,8.803200609,-9.48745712,24.84408495,-13.94632987,1.030009121
894,19.35125029,23.40736764,-24.75545782,69.82008196,0.966984833
895,21.82222073,-10.58206915,126.6135389,14.34647239,0.999134937
896,24.90990289,-7.723727843,-15.0068334,65.88101756,0.992267547
897,34.47625463,-8.647735556,38.07224673,8.630044913,1.014985315
898,-3.396801566,-24.24711586,29.13196407,-10.70331621,1.007914513
899,37.89820965,-23.6180028,107.3458686,30.89484918,0.990301451
900,9.367130294,-1.699186474,73.29639413,66.61958754,0.97276099
901,32.86626768,32.44261026,127.8229353,-45.02833074,1.017462314
902,23.83457918,-22.49433441,-9.641478672,69.71264998,1.001696389
903,6.485727418,22.93778769,112.6434785,3.203104612,1.013181406
904,-10.67220584,-5.364276542,94.52297776,50.64701235,0.99806853
905,40.68432847,-0.857034856,-34.20559145,70.30002534,1.003526771
906,42.34985783,-3.333307909,25.14867951,53.73726419,1.006123647
907,17.98638756,17.30849535,-0.706933016,73.68362066,0.973985701
908,19.87349978,37.18196407,95.05152792,64.84097527,0.975418777
909,37.566103,-10.88437629,117.8691835,68.28219647,1.00239274
910,7.391056499,34.83547335,100.8914736,0.744645726,0.977400808
911,7.591221463,-4.785874303,24.09214158,-14.58592573,1.031566199
912,13.4773263,-15.13191759,27.73066968,51.91883485,1.006808495
913,19.11868831,-7.899313554,136.5561009,-30.8504765,1.030388579
914,18.04824179,-17.06563339,51.67245487,19.59817224,1.027142853
915,-2.676225082,28.37167185,-11.31754164,33.48476139,0.960623207
916,-3.264392713,-19.20872785,41.53557352,28.76238656,1.011533907
917,33.84015401,7.439019522,123.3655319,-38.30784133,1.007391421
918,26.67064712,-20.09998372,68.96467444,22.14941418,0.979885006
919,25.41722435,-9.863576136,134.3712844,17.68094819,0.996846753
920,40.32720324,11.78478177,40.11096745,71.79196565,0.985008403
921,43.46867493,9.884202908,6.089671749,67.68266956,0.997452756
922,20.41163984,-4.340248025,45.70794259,-35.43204002,1.028385577
923,28.47223561,26.35303756,34.92270613,-8.70898546,0.998448159
924,12.78102011,28.43442842,128.7694793,32.93582904,0.97511206
925,-8.693447446,-3.537363587,51.72405607,7.970766837,1.018227729
926,25.15422888,5.79241279,-31.00164755,60.53250551,0.986808652
927,-5.923770031,-1.770146422,-33.14901206,49.29724454,0.997743263
928,-5.786047317,-17.16111174,121.0513808,50.80079656,0.990986956
929,2.348771861,37.05946688,16.19124373,62.4293413,0.984125341
930,27.84755806,9.390131996,41.23979827,20.32457303,1.005274994
931,13.89578906,23.75530665,57.02517842,-28.50932535,1.00793687
932,-2.601391062,17.6923952,97.97659743,-39.27218944,1.027550814
933,-0.140453039,25.45267757,79.12662833,-30.49363059,1.009558297
934,-11.17450502,14.48851271,-20.28350734,54.56844923,0.974941508
935,-1.051879861,10.16857506,40.33902286,8.557598262,1.010014091
936,21.49328361,-8.473893628,48.57231162,68.38384591,1.010563142
937,-1.171128348,-18.64660222,100.2556162,21.18550437,0.994427175
938,-3.06986697,32.45862519,15.87898355,-37.75893455,0.991643879
939,25.01251486,9.87135207,82.36764423,62.70736881,0.963308923
940,1.089782042,37.16436729,99.35822947,48.20414731,0.964158387
941,0.216530282,-16.77936098,33.56657065,26.9979785,0.996884338
942,28.21577308,27.26540428,116.7402099,56.03665247,0.974205421
943,19.19554011,30.86930395,94.38282964,-15.39163265,1.014068168
944,32.41550349,-21.67815647,122.5476718,-42.69034902,1.035202802
945,32.9019275,28.7455887,-3.555356952,-31.02181172,1.011857868
946,19.63041178,3.846318702,-9.859307254,61.55579019,0.964010356
947,-10.30021338,22.41079612,90.38350545,30.65095106,1.004237832
948,20.52530945,25.57249568,80.80665005,-14.61886017,0.990896937
949,-2.294036541,3.480388767,73.35994374,-32.73384853,1.020907756
950,28.31321956,6.100528936,75.53030457,5.037555225,1.023539051
951,32.53449782,10.32839147,-18.55693437,-7.576502508,0.982017967
952,9.033868527,-9.516013634,56.35224975,40.30425772,1.004810846
953,35.12570448,-13.00554454,75.67434406,-2.117296422,1.022339543
954,39.49788168,15.78732654,26.63649937,19.21298761,0.984920571
955,41.09350991,9.92076951,100.6934355,-16.33965051,1.005615744
956,12.91303183,-20.10120648,-31.06875989,57.99698826,0.973368826
957,14.05502122,7.963127073,123.1827132,25.75720408,0.994864297
958,6.160668688,-3.712200398,39.25717117,64.71753521,0.998976837
959,2.217383507,31.50535507,66.74649371,46.9232394,0.989108888
960,-11.00663014,2.413537354,47.28847559,52.8720283,0.98078636
961,9.468319516,8.174787934,-16.40132732,-24.46961052,1.003972921
962,38.59568285,32.14528209,30.79756276,-28.8638309,1.011434447
963,12.19045903,6.361032326,129.1320014,11.61993635,1.000754506
964,-0.831592597,-12.75860995,129.5052767,17.5742809,1.014018657
965,-5.471931556,33.45237716,122.0008763,-35.11521725,1.025851298
966,1.048086155,0.92128209,2.718715478,-44.3135777,1.026375399
967,-3.484099285,35.44964662,80.61769328,9.96622375,0.986150502
968,22.70047687,-23.14863198,3.753649391,31.03829847,0.986217992
969,-10.88669058,16.92496988,84.92738707,-6.899616039,1.007923435
970,-4.944496525,19.58522394,45.56579018,50.96685671,0.981574273
971,19.81127127,6.983752743,135.0017121,-28.26745767,1.012054824
972,-3.862917166,27.41676632,108.3952218,-36.77807597,1.00350038
973,41.53813823,-5.777601348,120.9755608,73.79154727,0.996071152
974,13.5396626,30.94424406,2.246294072,59.49111067,0.953655118
975,-5.319168373,36.02784518,40.5062255,38.33747337,0.956714602
976,-2.703187411,34.01464242,-28.18903233,74.87361465,0.964859173
977,21.78480188,31.13619121,57.3636447,-41.8680481,0.996599874
978,34.98432071,15.46564279,64.7256757,4.898181585,0.982009822
979,-4.488018578,20.92398975,68.96442109,43.42798633,0.9819683
980,7.700329978,-4.294285357,10.2561911,-6.738910374,1.015659379
981,32.56335314,27.25864182,-36.9337676,49.2508359,0.992212018
982,-7.567976114,8.551257761,-5.612882973,48.59861511,0.979313313
983,15.49666392,0.487205445,42.40678769,-24.97758632,1.025738405
984,0.036543131,18.58875651,79.61764317,12.41585666,1.014401678
985,10.56174003,24.93222812,-21.63660939,-5.961140049,1.000051816
986,10.54985416,-7.278004948,125.4406836,27.01479614,0.997344507
987,9.583036021,8.013132504,-2.592796158,22.31355911,0.991169778
988,14.92741746,22.63560165,135.9357666,4.595024299,0.990174682
989,41.95488575,33.42475007,87.93386222,-20.63345376,1.004689563
990,24.44026027,-6.349815787,-27.55054456,6.727223326,1.013509865
991,8.710518865,25.27010998,52.01465574,-26.54119441,1.011605109
992,34.98330163,34.17039522,4.391265833,42.29162075,0.962816452
993,-10.43711345,12.82703506,136.8457596,47.13736761,0.986921999
994,1.30253314,-14.63245315,-4.48280419,33.97610296,0.989249147
995,-6.747810336,9.443371066,29.86387345,69.27488572,0.978354686
996,39.68969105,-14.21492303,56.74920269,28.99570638,1.020177918
997,30.5241771,-22.53764375,68.40055999,59.32860202,1.016737089
998,-1.118534961,16.00782527,49.40206104,74.89554403,0.984154359
999,-3.047843874,11.90582972,-6.774495161,71.7535262,0.969432062
1000,25.89168943,20.17018865,86.51387627,-26.65587605,1.026512285
