id,p4,q4,p6,q6,p8,q8,p9,q9,v4
479,29.35722913,22.28449075,5.602605851,17.85402512,86.1493126,-36.07815059,88.62847048,-43.21737019,1.029165867
480,30.7298112,7.33447935,-2.42605881,43.25521519,25.78402465,31.60115269,0.142910285,51.69866754,0.975063036
481,-8.418094664,28.52039427,49.55826616,23.3189902,59.39720043,25.44408853,114.7751293,71.79776935,0.970100347
482,19.08061568,-0.482408763,-8.408008732,7.042838918,9.933437755,37.97900517,-5.080862183,-25.39366087,0.998338241
483,-2.782996151,13.37546147,15.31172282,41.80828038,33.9938658,-1.101110297,90.93957633,56.72124442,0.972643685
484,7.321655219,29.89258506,3.131709665,37.41056667,4.942706093,12.2099513,97.04922543,71.11895387,0.970760361
485,3.245343034,-11.21401578,42.7712428,-16.39967611,85.55886303,8.913035435,48.72733116,57.33994017,0.992445629
486,14.90429897,4.120017285,-3.018533419,11.03811753,12.775342,-6.200788829,-8.796140597,-24.73861969,0.998480171
487,28.83324763,22.80664771,13.08306668,12.26733633,-6.677506121,14.82570508,8.78682486,44.9358967,0.959709962
488,1.659692352,-22.53583392,-13.50120555,9.547715446,67.63810351,-33.29447649,-28.54498031,-13.60311698,1.013157858
489,43.00298747,32.88836158,30.98580746,-27.40046378,4.556575032,-37.1470445,28.90425334,31.69965028,0.969863156
490,37.97733711,-2.205404508,41.73922967,15.72228851,-8.435734766,-12.4945868,-26.51144353,-17.19504254,0.993645924
491,17.51616326,-18.64926949,25.51466651,44.88402985,81.80064467,37.50262748,63.79025932,51.54930603,1.006720199
492,-0.673145422,26.00547948,-17.76615483,22.91233498,72.03191445,-27.51572478,23.8260139,56.2312624,0.974042336
493,16.09829704,-0.969832527,65.96186786,11.7835245,22.50766908,-44.39488967,-21.5299346,-49.34748148,1.034583905
494,12.32240445,5.004261304,23.18785144,32.32257868,18.42064431,5.831893833,21.45318832,-13.41224868,1.004409014
495,3.251985335,13.98448109,12.45069771,10.01109971,3.151108508,66.66058191,71.43668095,-28.05902308,0.991913974
496,-11.19681359,-23.24153899,13.36559469,41.97684863,62.82979741,47.30275172,3.009301331,-12.3578875,1.024458316
497,28.44022398,21.0921413,32.34232403,27.54563162,-21.94286421,46.33879411,-27.3447522,-13.69105555,0.972839634
498,4.360439782,-15.90128307,-0.294749689,1.900357694,53.56185488,31.33323281,98.04466439,43.02193869,1.01383304
499,-3.767059789,28.06410172,20.16975461,-19.71178782,-19.19423975,26.7088798,-35.85968591,50.05107851,0.959719789
500,-2.620527135,27.59774362,-12.59912353,-23.95681164,25.34425702,-14.0232046,112.5283342,67.02607244,0.986259155
501,0.419969935,6.788994753,57.01583598,0.197260923,32.20259299,27.97506508,92.8676528,27.84216681,1.011539017
502,30.54130491,1.080887727,31.3028085,32.56641566,44.85474284,45.74305227,50.20295237,49.98546647,0.994222719
503,8.047889908,-4.464773383,23.97571932,0.751394083,-6.156976288,-6.95545488,-22.36511882,55.82681734,1.002597348
504,24.94109643,-9.147090362,-2.331773018,39.81679772,76.1635491,-14.62220775,-12.20172569,72.94612755,0.981130131
505,10.43104085,17.74983621,63.87396699,35.46033729,18.18408484,-40.97404336,53.41545071,-37.71375806,1.022956721
506,40.15159445,-13.40825253,20.97655133,-22.68793031,1.774387878,-0.019785951,92.01243896,53.16136761,0.995457568
507,5.967157478,-24.62397648,-13.75202795,18.67950272,53.40066533,10.53918522,64.5282986,-40.76799607,1.022854971
508,-5.512811669,-8.596552844,61.25921852,-12.32030631,-20.8940517,-28.95367499,-31.78284447,60.36805252,1.001479429
509,4.410290144,17.23612744,-7.165022163,24.55607932,-16.39538374,35.72719366,9.635174827,67.59496535,0.969743608
510,29.35993731,34.38567539,19.37625173,-21.05485007,52.63003717,30.63500736,-5.680544121,67.76673266,0.968253465
511,19.28766761,12.80063489,49.7320485,21.81062877,50.62950816,-37.2979142,-3.08143012,59.34669482,1.007004271
512,33.34485856,36.33621878,-8.703827437,15.13973903,62.80235784,-5.124408914,115.9605254,2.341059277,1.002815084
513,41.11709893,35.43615871,-13.45096133,-28.26981866,61.12571479,-26.18631924,37.03912178,0.591054109,1.010263128
514,26.50975852,22.12804309,29.29408463,29.49354565,23.21244893,29.2743582,-30.95495136,-13.10237385,0.992091123
515,-0.688762716,-4.716774324,61.06466303,9.637941281,67.49441183,23.09003699,-2.88399876,69.9950947,0.990659624
516,15.97214419,26.73337104,56.29375527,4.619789203,23.60170884,10.04652951,64.05740189,14.43720732,1.005153455
517,36.89194639,-21.39487696,45.48420108,29.43067575,-9.080114929,-19.11734314,91.59233311,70.81148301,0.980025214
518,5.331559247,-19.5771261,24.42348087,42.10382754,5.495583813,-28.03411358,116.727497,-39.55115892,1.015722769
519,15.36091287,-9.169181963,57.88660143,-11.97585307,32.58741519,41.03494814,21.83090795,58.42054967,1.004586161
520,7.501082554,23.92919123,26.31546635,35.68738849,57.56682003,7.407641947,36.73383575,6.271480033,0.99899397
521,6.59120932,32.59365815,26.29742119,-6.994659932,-19.63784415,-44.54730859,23.25362086,51.8444303,0.979498874
522,41.89058702,-24.50688082,22.94743482,16.0437167,-5.588099117,-2.375047786,20.90761125,29.91138478,0.99047026
523,-11.18647933,11.83992276,29.57609419,14.61465855,-6.398565175,51.55453983,76.86550057,-42.46205943,1.013807511
524,17.10274141,3.31084131,48.50947831,22.10911281,49.13396419,-41.34398938,27.08265888,57.41112221,1.009575869
525,39.56316744,4.85420515,-10.04182157,14.43167165,46.40349864,3.607983358,2.840058103,41.64121276,1.001037577
526,42.79934906,-14.33456782,-13.5382708,-27.80882352,2.156081906,33.09916829,58.29374436,62.80292795,0.970387363
527,-5.111733489,31.1558364,-12.89341881,-19.29429454,21.14310861,-39.22186433,16.86591125,-29.0885516,0.969114976
528,8.391405879,-18.12755216,2.754412476,39.55006075,29.70641056,-29.84693374,-31.64504066,42.78335009,0.993023542
529,18.35853338,-19.17316298,14.1119908,-14.74887038,19.62830891,12.49460208,117.008854,-49.93094493,1.037308788
530,1.339191706,34.14901113,32.51655032,-3.038490693,86.18153692,-1.285860448,36.80659928,43.18402373,0.99819179
531,20.92750569,10.1437194,18.39839125,30.60240107,34.74236543,19.01283591,113.6246865,-2.158739842,1.015729159
532,-5.254550779,-0.786758638,2.348570317,4.48257688,53.39968712,67.23689736,9.763639306,65.02134942,0.982558282
533,15.81562719,13.26151816,7.68102449,-7.962543672,45.86849365,56.37635907,-31.7044143,74.05030649,0.972072741
534,26.60361351,4.593538245,-12.09891199,15.96533284,28.83855299,41.70290068,105.809219,-30.65305153,1.011371607
535,13.25853924,6.244066184,23.20462184,11.06530593,53.46022592,-39.54086773,29.49439525,-4.214957541,1.022793707
536,-1.729144508,2.614987329,47.53202417,-9.415033337,35.71712624,-28.82011719,80.58417321,0.29608633,1.004998317
537,15.42255228,-18.83580934,-6.624060681,8.764286759,-16.00689512,26.7460712,17.90487086,33.52236956,0.995249526
538,-9.910820466,32.70701017,55.13827364,-1.346040667,54.58185821,-41.90712769,34.26436986,-9.151011895,1.007644234
539,22.3831094,-21.50448157,0.002415202,21.19694229,-4.991436678,16.92766272,13.19456094,40.57105918,1.007310547
540,15.00909495,-1.223846571,-4.866317405,-21.9356838,85.85088322,-20.62502404,36.2534103,-43.36904121,1.033489669
541,-8.90875543,26.31951422,1.831034977,28.03358205,-1.060573439,-39.06669349,7.857530966,-16.42182487,1.001114664
542,6.787386028,-12.8634663,10.96381942,10.65784823,41.86234864,-18.7528546,77.85051945,-3.761331967,1.034331463
543,32.64029958,11.60192499,9.693718697,7.410071862,-9.611299188,55.71123889,122.3821008,46.53579238,0.968670132
544,39.13434058,18.07466457,50.40594143,17.84080348,69.06010866,-28.42485465,69.31579901,12.85029749,1.007136595
545,-1.716835581,14.77225692,-10.16269978,17.12356442,45.29846533,59.80255904,71.32938266,41.98817899,0.978266091
546,22.97126677,32.47456399,7.199312719,-3.237913322,-0.175299374,-7.913168935,137.2438383,69.16533592,0.978059866
547,41.0119748,29.43025463,65.34668949,-29.68891798,69.95738611,-5.945676887,136.3148845,32.70272271,0.999278961
548,-8.336367299,-24.60989889,10.27618815,-23.65875812,72.22249061,-26.61258768,107.074725,-3.789633274,1.030905958
549,27.53136191,-6.335718051,18.27774326,5.876070505,55.57306215,29.80582763,92.32779832,70.37473755,0.988357253
550,24.86627584,9.893868348,5.727357131,9.492374386,81.00628671,-26.89854197,-1.649203648,15.89100471,0.998239484
551,-10.10145056,4.530078357,17.94112269,-18.52901375,78.3534965,55.49267573,38.27491146,-29.76011511,1.017391281
552,39.00050598,14.66943183,26.0183381,-2.455882736,68.50222761,-25.84184627,24.76535743,-8.599465374,1.002242906
553,16.69668698,-11.14544725,42.42902051,-29.18004644,86.41570595,63.24555473,52.59542565,-26.66885489,1.018772501
554,29.83330707,-4.861882762,65.25704967,14.567553,17.16524837,-18.16655321,78.97200446,19.51288407,1.014497134
555,28.13512102,14.36258769,3.296729403,32.17127068,86.12393537,55.76644596,42.80111283,-9.418559426,1.004758413
556,-5.474025599,-17.24551464,53.89392379,33.98975597,83.40396507,64.34795796,43.00958615,-12.41510957,1.019247579
557,29.56176425,-17.42876555,-10.40584331,8.153754214,-14.52327342,60.98574382,92.57101035,6.098835431,1.00369894
558,8.437960747,25.17341883,44.58640517,44.64710642,76.47212558,28.92947725,-11.45077556,-5.04154671,0.996757248
559,18.85924104,-22.32813975,-4.69579774,37.07425781,26.02665008,17.87856011,16.12552305,-12.0311466,1.005497006
560,39.97472616,-19.16137028,-6.539202057,-19.53187499,56.77757286,-12.41940198,50.76290592,43.55512554,1.02463127
561,36.15636871,-18.13289534,-5.39730093,26.16187726,16.46126019,14.19697091,136.7932691,46.77622468,1.014282541
562,-5.195118915,15.51964138,64.97353748,-3.824800064,-9.540122336,-41.96322345,16.6201363,-11.36364422,0.998822179
563,-8.73334563,0.050658978,37.77538361,33.47968699,38.97709309,-15.18020343,67.76912575,28.4198586,0.993618433
564,6.709673676,11.35540772,36.85341655,6.844913237,67.302099,64.0795507,97.49925167,47.40562321,0.973483747
565,-10.81286671,34.28308936,63.51265439,-17.16854299,34.25347184,8.410451003,-2.630285595,-33.25099054,0.991841884
566,0.871963203,-2.359619803,-9.107307153,10.94396571,14.83383497,35.08154431,-9.217894069,70.81389415,0.966535271
567,16.85848817,-18.89895057,-5.232653173,-4.114250984,67.98763266,-42.18280479,30.73437659,74.86980098,1.009834432
568,15.79732084,-19.0143316,52.93101434,-22.99308126,73.30004734,-26.56472823,76.8351183,62.05651348,1.024513766
569,23.79601808,27.13611132,7.114854662,21.04283418,14.01328133,-4.149881836,97.47975452,2.185913201,0.994034411
570,-5.574594456,7.673566063,20.7346042,20.03951815,11.57879165,45.39978313,28.12386823,-21.93648367,1.000048982
571,41.82591179,21.46295632,8.762751339,-26.63114715,-0.130701363,45.45234559,107.6545076,-39.11510623,1.000933006
572,39.69562284,8.622378865,1.673332638,-7.85070136,34.33295809,14.3447969,-1.686997833,-45.99531955,1.019039393
573,17.38476852,-23.46792128,-16.40524419,27.21492023,67.27284615,22.0495994,73.01293744,-35.56058329,1.017848849
574,-9.512616713,26.40833732,20.27689742,-18.49009852,73.34959007,-30.38665545,118.414751,39.37532364,0.981928941
575,23.59300381,-4.243908389,9.006031686,12.56633072,61.5046424,-24.80261507,36.01737977,60.25957964,1.007266649
576,19.67572153,-14.88660488,35.15531664,7.737367481,35.43864004,-2.75691394,22.51613215,42.44084054,1.005468691
577,25.20667275,0.772208972,56.79348806,-7.569143893,-11.00338189,22.97075972,117.6289064,66.72221417,0.989633046
578,21.88001818,30.41969823,45.77037993,44.92360822,25.01358389,65.00729452,15.22707421,0.895038761,0.997658667
579,10.03952438,13.57733426,-6.826840692,8.710450737,17.89216383,56.23813356,97.5557539,-33.35283549,1.01529958
580,-4.274785927,-21.64683513,14.45617954,-15.87312133,5.212176253,-22.06964844,47.64867431,3.453867655,1.018789529
581,20.33942794,-15.12943402,47.59237818,26.60000173,43.25280506,60.14805982,122.8290858,-31.73262267,1.013879891
582,-8.363551481,-7.664004078,-9.166663546,15.60143791,-5.557774835,18.05601278,32.74756296,27.38299916,0.972014865
583,11.33465521,10.81741694,54.39358948,28.81064952,13.55239089,10.42318751,7.191639961,59.95285021,0.988215951
584,24.85621344,28.01207886,27.36546273,-11.11743832,5.932552476,-20.03638291,33.29185751,-9.066674457,0.995672442
585,37.06313945,-19.11215747,18.74615456,-17.79274759,61.6963675,31.52035786,-13.8207205,31.88613654,1.000916814
586,18.33785088,24.04834537,65.71507112,-11.82740772,12.95745011,19.8092778,84.39419892,-47.26824217,1.010992736
587,20.26157523,6.201540941,21.54025421,-20.33130795,17.39851171,-9.364553828,71.88559256,-46.66339502,1.030244123
588,-7.996895216,-17.24345198,-7.827759561,32.41000269,27.24923296,65.08254124,0.253286374,-8.509281497,1.000375701
589,14.89080338,30.9461787,25.87020664,0.425868862,34.30289521,42.45033007,92.58984688,54.82178443,0.987854284
590,6.254189325,34.52000164,63.18670867,-1.580612974,52.28326233,34.39382186,95.38673148,40.68958284,0.976182254
591,41.21346915,9.040504603,33.62784715,5.304058047,-7.373265,-11.76204315,-30.86983168,8.761487208,0.990604955
592,-8.077084782,-2.298980006,-15.11144399,42.6140191,48.00152671,43.04726034,50.67813251,10.88309761,0.99819509
593,40.94428916,-1.611506267,5.872721038,18.74920149,-19.326334,-31.62119779,113.955424,20.27926262,1.004218142
594,27.71546789,35.9337025,48.46892487,16.72908414,57.91663213,4.082645017,43.99385745,-17.46454231,0.994927901
595,-6.803197912,22.67873467,-3.171694458,29.73538309,37.42128729,15.01995412,123.5808627,28.66828104,0.983680388
596,0.373625579,15.29010831,50.15056012,22.50192766,67.62555302,-25.49492732,-32.63314262,-39.49006429,1.041116808
597,8.876052518,16.26189276,25.2274279,22.4184692,2.369469827,-33.23916265,132.2690329,-46.37823724,1.013743782
598,40.35354747,-15.65409574,44.64582183,-1.047578128,-0.526511326,43.63255932,109.486209,13.73184888,1.00654107
599,10.55207116,-8.076082159,32.29272177,-17.00064486,58.52270092,16.74466592,11.24356479,33.20588642,1.020001529
600,-1.253040756,-8.289108397,60.38038625,-9.712063147,33.78320925,-9.911756486,34.88698246,-4.414625535,1.014113495
601,7.15103037,-7.060999775,-13.02834979,-8.580210452,5.349366688,61.76767551,-27.87236351,45.77955622,0.963589568
602,24.26907278,-15.06118771,-4.682794238,-7.847621146,67.04740004,-4.847710133,38.29352162,52.31240532,0.997933342
603,23.45278854,-24.2970426,62.68948118,6.058847637,-12.56916642,61.37309554,-24.40245389,9.40872472,1.016858223
604,38.0198471,6.763421868,40.59154441,-24.80774383,65.51601855,58.71267665,40.99132096,-28.73065012,1.028525169
605,9.946630867,37.18169591,47.85175644,9.468584644,-12.56805397,25.13018812,20.90178216,1.878549087,1.003014081
606,-6.976576786,13.11347973,7.829906341,34.04705195,43.92759007,-39.50128384,116.6217124,50.12722838,1.000866953
607,0.866757737,-3.895592587,-0.655889702,15.84936587,-1.178520313,40.95509492,32.09215747,73.60961198,0.952432524
608,15.58714494,7.977856806,49.08676219,33.36631435,50.73090074,-1.311863176,-30.42406516,66.99279466,0.977418153
609,36.26974667,13.32820524,-4.111165606,38.73069436,-22.54692707,-16.45280015,86.08818054,2.424505601,0.991029063
610,4.851812647,-13.88114236,13.05189578,-14.51469471,33.79967989,-25.22862012,48.65579616,65.14782859,1.003152036
611,35.08937142,3.8720534,-7.031091942,-21.67924607,15.88529751,56.40938803,-13.88792963,16.53670974,0.962667896
612,28.65232537,20.52706801,-4.376745226,44.23527281,9.807286647,27.7881261,60.98869494,-2.92585571,0.965693199
613,24.4166533,31.59079018,0.283479051,-29.93798862,77.8741654,2.735228832,-15.10479942,-6.260596919,0.995048127
614,-4.492574543,34.79323254,-16.84208729,0.680811726,58.80891891,0.043280672,39.55077122,25.90913453,0.979611354
615,42.18571645,27.31839019,36.39785122,39.85124254,37.97288982,59.89101067,-24.25549439,16.09047087,0.987842122
616,19.37690146,31.24647182,28.87550033,-15.63211289,23.35077074,-2.042701727,71.19653473,46.19156501,0.988374618
617,9.921062146,21.95464069,50.73651206,1.086161453,57.49859508,-40.97596276,84.92717884,-45.13740488,1.040430185
618,40.29199335,-4.615060017,9.076459127,44.01882758,2.707632002,-18.25227442,-17.98124741,-32.17440641,1.004564949
619,27.66429009,14.75652764,16.93976951,8.812637381,57.18828996,20.08170399,5.578928535,66.70479741,0.970502516
620,26.41511182,33.37384842,60.33749071,7.438691885,57.76841038,-3.083708482,66.46573259,24.29133791,0.987132297
621,22.2150204,-13.85833768,50.60456349,24.23134739,84.73475373,44.67027325,-37.38126792,72.7604158,0.974100445
622,23.1638758,-7.502307924,6.361592008,18.44290365,33.12018401,0.755926566,50.77178767,70.03037521,0.985113808
623,-0.10999206,3.497649191,19.09799507,14.4822285,75.2525462,16.7479544,-19.39740891,20.12132686,1.007717557
624,6.167124421,-13.17914569,-16.55080225,5.941271931,79.4186102,60.24651401,43.59922383,-31.82017057,1.00951965
625,25.37672283,-11.18463676,43.8610016,38.63518569,3.835476203,17.68665144,117.1051113,8.693240751,1.011599338
626,23.87860183,23.70134245,-16.20869828,11.73813656,9.808940935,-17.33179706,12.52311011,12.61227378,0.973795509
627,-11.88954011,-1.852458677,-4.530751887,13.94144588,69.3506685,-3.636245459,-7.831224422,-7.001710265,1.01135646
628,17.46948011,-3.288225086,-15.75353415,29.0016592,63.35833931,21.60549789,62.70358634,54.56622719,0.979128543
629,20.6200788,-6.146445416,30.46033284,9.452432249,80.00961267,-36.61410642,14.95560721,18.29742071,1.004327563
630,7.400357561,3.32973379,-15.73124606,-1.312097507,79.08051554,-17.61543376,-27.63796573,-15.17686567,1.007263404
631,-3.031075004,36.8975718,-11.10253275,-7.301337374,53.80991529,-5.39295307,7.388058828,-25.51842583,0.988967138
632,21.24545043,-20.59497214,56.06528601,-24.96747929,28.05696841,-23.32413981,91.69294181,-20.56516326,1.027404775
633,-3.458025133,34.24220667,44.6855379,-13.60150227,56.74800226,-34.91005902,108.4398562,-33.52667897,1.01610182
634,6.541755207,14.25793532,20.21840042,25.85530808,51.19104468,22.4265993,0.934721864,-18.26165005,1.010140081
635,15.67774435,5.098066298,24.02092241,31.0054863,31.2991332,-38.84747201,127.2606904,-40.52675174,1.03969392
636,9.896417837,-23.74692612,10.06410867,8.034979921,53.00488444,-19.59053766,78.72121436,49.5830113,1.005681283
637,3.91742165,16.91491186,-8.279825211,43.31622472,-9.556262116,14.54202941,94.25248351,14.91371363,0.985489416
638,-0.015327304,-22.35890588,64.27939128,-23.55646596,85.85022688,45.11434193,105.0968764,12.58052807,1.008483965
639,12.48927109,-2.0740496,33.06521079,-3.964105559,0.942808302,-30.03038068,15.07888599,41.43387239,0.981660184
640,8.613282739,4.07053894,35.38192251,1.745403174,-18.17587731,-34.10475931,114.1891294,-31.49535993,1.007766474
641,39.46643287,15.46354662,-0.602867469,18.11939419,13.49307247,-19.37613275,-33.15139784,34.86064989,0.972459573
642,43.10223912,16.99311505,52.43925607,-0.522583969,-3.111263113,18.49627894,103.8290869,-18.20716022,0.988958548
643,17.01392777,-15.78073735,21.90514704,3.089968265,4.121462393,16.23747835,131.8762206,13.7955763,0.999781191
644,2.728616368,33.33256464,-2.453549737,14.43631414,-15.9385836,15.66141293,111.0881776,-1.424635002,0.999863703
645,21.36963786,19.28049232,65.60721315,-8.937300726,40.9020882,22.96667973,63.29919838,-8.460572719,1.015012196
646,10.11869878,4.760514726,-7.321147283,23.6276537,21.17487194,46.04011897,74.26926335,-39.04246756,1.024977504
647,36.76936296,5.776601305,34.92283911,-18.08329782,16.06720499,-8.986159339,-25.39993531,-14.06637809,1.011039743
648,43.86251479,10.52139554,53.06735123,-17.60808299,80.27603179,-36.79857372,37.63445376,4.279531155,1.013786763
649,17.67611564,20.54310144,64.51321845,26.63682398,18.39758474,20.45458392,77.96891779,34.19875658,0.975025556
650,-1.856986709,22.13805533,-13.5443153,0.324833001,-11.11177417,14.3389847,-26.73932586,37.35968139,0.936778865
651,16.93423957,0.668785844,4.835212801,20.17823638,86.90182261,58.91103413,115.5365797,58.85413222,0.981603872
652,26.71298101,28.89921801,-6.928159696,-12.0508749,-5.35662656,-12.75007249,123.1279275,40.14184222,0.977952027
653,38.04286742,15.57713313,32.52772344,31.99141973,-13.08519981,-19.24422535,111.5798743,-1.394378311,1.000415442
654,14.85116175,37.46910675,37.4798808,-11.54436054,10.67462967,-33.19971005,17.82007988,-25.34143952,0.998257969
655,-3.34922605,-21.83218916,-0.818569986,41.67904086,7.20223117,-1.96007655,1.783212176,20.10058566,1.018203695
656,11.74616859,-17.49207177,27.51674418,30.40768281,51.39255077,-10.52051006,84.75896887,-2.421161007,1.009513408
657,33.45872397,1.458167446,26.54463897,2.798402046,10.35448245,-0.088496664,132.313723,54.51983783,0.989771427
658,23.30356888,-22.98322193,-14.20377737,30.47830019,9.836810387,0.201404222,0.315245708,39.38645614,0.983973347
659,16.12323268,-4.649491476,63.56095239,40.73851634,13.5353563,23.50015467,81.47518726,69.53079606,0.98087518
660,3.966068715,7.65048861,10.91340164,12.24584872,54.47621922,38.10316045,127.7197595,-1.540999113,1.019249924
661,37.00089746,18.75637021,2.234261835,40.136843,-14.34294166,-13.19690007,59.93202473,44.31570103,0.983045064
662,32.98016281,23.23102775,16.04320046,18.09617672,10.57259473,14.02995395,32.63293462,-11.28817018,0.991950781
663,8.250734249,3.005515282,57.05459349,-13.30018649,55.16617702,21.12826078,70.82360055,-21.455393,1.032399789
664,26.21135879,15.6788228,-15.33528673,-17.57313922,64.92817615,33.7834422,88.78552885,48.36432871,0.994425431
665,-8.263077227,-13.12020626,65.26060821,33.61998531,75.83725895,-13.46929805,89.27696886,37.93618215,1.019176929
666,-2.020591035,-6.116912965,15.42007706,23.20337798,-17.8315565,20.77399665,-35.85711156,48.53686573,0.960500811
667,43.53621391,-23.37857573,42.71308121,13.62413059,-9.513272004,-10.54791076,43.40482227,-30.17633613,1.035854971
668,42.26618892,-10.40478115,-5.93108777,12.3489542,15.65193446,-15.42943281,124.2220704,64.08226564,0.989494869
669,19.40939505,-24.11661398,52.66206035,37.65384735,59.13966018,60.23387328,17.84583948,41.13207536,0.995552015
670,25.04401883,-16.88892271,43.95927489,-4.667956962,86.72733865,48.89625775,36.79256588,29.12833908,1.012823608
671,19.43880183,-9.38257764,47.27452264,32.62046526,74.3161595,-1.615100996,17.29029826,-10.03532841,1.016354785
672,5.911735356,-6.151189994,28.8972816,-22.79334523,40.26796277,-8.455743343,130.0104383,-8.53036467,1.02730281
673,43.09427174,-24.11800919,57.58662098,-23.06275956,42.87225877,-20.03647788,-29.42818821,-38.55286725,1.041939313
674,31.78293576,-11.55263109,-14.46735147,-21.22268994,68.33220122,-15.44714874,109.4899757,-44.82750622,1.019924522
675,9.281956093,12.86603287,46.71400524,40.72962126,8.774209248,43.50959317,-33.53830113,62.16024534,0.950832438
676,-8.857436733,-24.01122533,-9.264260129,-6.298176381,-2.990850147,0.576268172,77.44138455,27.45568098,0.975213688
677,-5.988775596,-21.60680141,63.00511082,-0.485148319,87.48266997,26.16116583,70.55205539,16.44714718,1.031256205
678,37.3694046,26.63455174,4.000123249,23.07387569,57.50474719,43.04932479,48.74395815,-7.497377954,1.003464905
679,43.74960828,31.78920709,38.64727911,8.486309197,13.96705548,-43.92805195,122.5617205,-18.95212512,1.000710001
680,41.29813219,16.82542456,20.40204998,-25.57875605,50.40016504,58.8731408,98.58974369,55.372626,0.976540306
681,12.72374356,12.55214288,16.15191575,41.93334844,-12.07172077,49.98865619,12.36432536,35.43914799,0.948273981
682,-5.266933852,0.63505902,11.33168371,-6.319803834,49.35696879,-19.19195997,3.049044837,57.22190424,0.987620272
683,16.55263021,-15.50604232,23.89617605,26.28561176,26.64433675,-27.64540966,-30.15488671,-24.15039827,1.008824569
684,16.24262149,18.88458125,19.94205402,-0.035924012,68.74159646,-7.802084541,-19.47393123,-48.23570467,1.011210176
685,10.52765909,7.235832031,33.62706605,-29.12936644,65.13508768,10.57789129,-1.290418391,-29.78186744,1.03428561
686,-5.666741094,15.93146282,34.31732343,10.18814408,52.81159239,61.84446167,-15.32056324,-32.17967277,1.01211362
687,41.17704479,-3.091384797,26.30408185,38.90048864,3.679499721,-1.937236312,94.19617337,-14.57573151,1.015034646
688,9.04082598,30.63203787,-12.50791704,10.50825407,-5.921670064,38.136278,99.73294095,65.99765318,0.959927319
689,-2.707792097,28.22169524,31.91201433,35.88769496,45.08671631,9.819109244,132.5342015,56.51046218,0.979652398
690,40.63221097,-14.66435347,25.96965855,-13.05395643,34.25160377,-7.819043968,32.17799173,-29.15786436,1.03587844
691,14.70508289,22.19847112,46.26487713,17.03219808,64.3586609,56.43731963,116.8257826,34.64020145,0.989668238
692,-11.16759198,14.16008251,46.55650971,37.74487995,75.80284565,44.02463976,53.42359807,55.24608384,0.989877071
693,9.793432901,-24.7775654,21.17561488,5.339462524,70.36255623,4.121315221,38.27210128,0.532295502,1.03560027
694,30.92004578,-10.71322859,36.13661284,27.32381084,-14.14492697,4.163854543,113.2333006,24.39700885,1.015935681
695,20.62993761,9.297319821,18.78547596,43.28828868,-4.885279475,-36.33203692,58.75239834,58.07866567,0.960821119
696,8.324413843,23.96558838,31.74764532,42.47354092,8.843350434,9.994042389,50.7060904,-19.21836781,0.999495599
697,-3.840936566,17.06223426,-16.85533962,-17.78370334,76.51466631,-29.78062276,51.1201975,70.02980998,0.99052225
698,12.19496969,-4.495745282,46.21510053,41.42688296,26.64213255,-25.33595111,72.71778509,-43.06775662,1.033358201
699,6.871983528,16.91033257,59.37959812,-22.61043719,86.69076702,-40.940045,-9.096890172,40.3456243,0.999238568
700,-8.488352999,-1.486191451,27.17208208,13.30731376,50.88076124,56.22639377,135.3409912,-41.41411977,1.023222981
701,4.907166011,29.11558972,65.77476737,-7.184074697,48.6184747,-35.07405142,60.14173914,54.49011508,0.983212695
702,12.31010301,26.69412214,45.2563945,14.93844693,36.52477901,38.60197883,64.30731046,-6.035075129,0.99639023
703,-7.601278273,33.58329247,45.77294512,40.74820807,39.13417249,-2.483279519,92.0634453,68.30181417,0.968515978
704,13.47957415,-12.16225544,47.59793516,-21.99613365,-1.990650619,9.358774177,101.2592636,6.917566767,1.008649136
705,0.903654181,-21.85165444,65.84344265,-29.43445574,-3.47204434,-42.50596366,27.97221222,-21.38576116,1.024145453
706,39.21304129,5.374203169,57.76854934,18.97885303,70.41177837,55.58927408,-18.69401418,-4.876597558,1.009073538
707,39.07027996,-2.553350763,45.61973758,35.76019015,-0.586915686,9.30545198,22.61461646,-44.75053703,1.018527536
708,18.30267731,36.19207878,20.58726357,-19.43370226,67.59545282,34.27186532,108.4782554,17.70775792,1.003835446
709,14.4110624,-1.79375378,-14.14915049,5.61877036,41.07728305,59.04421307,57.63463662,38.41691138,0.980193926
710,-8.476203011,-18.90075755,-10.1069031,14.52704335,57.93067396,18.55467585,109.0141157,-23.61475006,1.037982931
711,26.75155609,33.76881213,1.345111482,3.92088059,81.98111953,44.38737023,14.69939975,-28.15247744,1.019480819
712,17.74367604,17.33326434,10.54057332,34.63415592,48.0219794,11.86026267,-14.42251764,-27.016278,0.998089089
713,16.21985772,-17.13777787,54.71380704,2.629805981,-21.00764746,-41.327081,26.23229497,20.62654123,0.991368095
714,-11.12273133,21.89535246,-4.950237132,2.929324661,56.12984709,52.27193344,60.38467868,-48.85455765,1.021126763
715,9.770828042,32.69549235,59.65365334,-10.320102,59.12495274,36.40634291,-1.793719958,34.42806433,0.994050702
716,30.09549492,6.701793492,2.596609659,-3.627697738,77.38753438,9.463462519,-18.37213326,-27.61896205,1.02224445
717,-10.18081412,-19.21040207,-11.2669069,20.88280974,1.90439757,47.66876404,32.41121973,20.34881012,1.007171369
